benchmark,result,holes,solve,check
supported_coq/supported/QF_LIA/20220307-SMPT/BART-PT-050/RC-09.smt2/output.log,error,,17,84
supported_coq/supported/QF_LIA/20220307-SMPT/BART-PT-050/RC-15.smt2/output.log,error,,5,93
supported_coq/supported/QF_LIA/20220307-SMPT/BART-PT-050/RC-05.smt2/output.log,error,,5,87
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT8192DC2048/RC-15.smt2/output.log,error,,4,101
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT8192DC2048/RF-15.smt2/output.log,error,,5,85
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT8192DC2048/RC-08.smt2/output.log,error,,4,94
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT8192DC2048/RF-05.smt2/output.log,error,,4,94
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT8192DC2048/RF-01.smt2/output.log,error,,12,96
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT8192DC2048/RC-12.smt2/output.log,error,,3,137
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT8192DC2048/RF-03.smt2/output.log,error,,10,88
supported_coq/supported/QF_LIA/20220307-SMPT/IOTPpurchase-PT-C03M03P03D03/RC-07.smt2/output.log,error,,7,82
supported_coq/supported/QF_LIA/20220307-SMPT/IOTPpurchase-PT-C03M03P03D03/RF-06.smt2/output.log,error,,4,113
supported_coq/supported/QF_LIA/20220307-SMPT/IOTPpurchase-PT-C03M03P03D03/RC-02.smt2/output.log,error,,3,97
supported_coq/supported/QF_LIA/20220307-SMPT/IOTPpurchase-PT-C03M03P03D03/RC-10.smt2/output.log,error,,4,87
supported_coq/supported/QF_LIA/20220307-SMPT/IOTPpurchase-PT-C03M03P03D03/RC-14.smt2/output.log,error,,6,87
supported_coq/supported/QF_LIA/20220307-SMPT/IOTPpurchase-PT-C03M03P03D03/RC-01.smt2/output.log,error,,49,1265
supported_coq/supported/QF_LIA/20220307-SMPT/IOTPpurchase-PT-C03M03P03D03/RC-09.smt2/output.log,error,,4,90
supported_coq/supported/QF_LIA/20220307-SMPT/IOTPpurchase-PT-C03M03P03D03/RC-11.smt2/output.log,error,,4,85
supported_coq/supported/QF_LIA/20220307-SMPT/HouseConstruction-PT-00002/RC-09.smt2/output.log,error,,74,130
supported_coq/supported/QF_LIA/20220307-SMPT/HouseConstruction-PT-00002/RF-09.smt2/output.log,error,,7,84
supported_coq/supported/QF_LIA/20220307-SMPT/HouseConstruction-PT-00002/RF-11.smt2/output.log,error,,564,6624
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RC-13.smt2/output.log,error,,3,97
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RC-07.smt2/output.log,error,,3,84
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-06.smt2/output.log,error,,52,86
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RC-03.smt2/output.log,error,,4,102
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RC-06.smt2/output.log,error,,7,100
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-07.smt2/output.log,error,,5,84
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-03.smt2/output.log,error,,4,107
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-13.smt2/output.log,error,,12,90
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RC-12.smt2/output.log,error,,4,93
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RC-04.smt2/output.log,error,,12,90
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-05.smt2/output.log,error,,3,96
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-01.smt2/output.log,error,,6,97
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RC-00.smt2/output.log,error,,116,110
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RC-14.smt2/output.log,error,,7,81
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-15.smt2/output.log,error,,4,116
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-09.smt2/output.log,error,,20,89
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-14.smt2/output.log,error,,3,85
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-08.smt2/output.log,error,,5,87
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-10.smt2/output.log,error,,4,86
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RC-05.smt2/output.log,error,,9,88
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-04.smt2/output.log,error,,3,89
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-00.smt2/output.log,error,,6,87
supported_coq/supported/QF_LIA/20220307-SMPT/2PhLockVParam/RF-00.smt2/output.log,error,,12,89
supported_coq/supported/QF_LIA/20220307-SMPT/2PhLockVParam/RC-15.smt2/output.log,error,,4,107
supported_coq/supported/QF_LIA/20220307-SMPT/2PhLockVParam/RF-14.smt2/output.log,error,,3,86
supported_coq/supported/QF_LIA/20220307-SMPT/2PhLockVParam/RF-11.smt2/output.log,error,,14,93
supported_coq/supported/QF_LIA/20220307-SMPT/2PhLockVParam/RC-08.smt2/output.log,error,,9,91
supported_coq/supported/QF_LIA/20220307-SMPT/2PhLockVParam/RC-02.smt2/output.log,error,,10,94
supported_coq/supported/QF_LIA/20220307-SMPT/2PhLockVParam/RC-07.smt2/output.log,error,,4,83
supported_coq/supported/QF_LIA/20220307-SMPT/2PhLockVParam/RF-06.smt2/output.log,error,,3,86
supported_coq/supported/QF_LIA/20220307-SMPT/2PhLockVParam/RF-12.smt2/output.log,error,,4,87
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-0200/RF-01.smt2/output.log,error,,7,97
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-0200/RF-05.smt2/output.log,error,,3,83
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-0200/RC-01.smt2/output.log,error,,4,90
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-0200/RF-00.smt2/output.log,error,,16,132
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-0200/RC-05.smt2/output.log,error,,52,98
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-0200/RC-11.smt2/output.log,error,,12,89
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-0200/RF-02.smt2/output.log,error,,4,88
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-0200/RC-07.smt2/output.log,error,,4,90
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-0200/RC-13.smt2/output.log,error,,9,90
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-0200/RF-07.smt2/output.log,error,,5,90
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-0200/RC-06.smt2/output.log,error,,6,89
supported_coq/supported/QF_LIA/20220307-SMPT/Eratosthenes-PT-200/RC-01.smt2/output.log,error,,6,108
supported_coq/supported/QF_LIA/20220307-SMPT/Eratosthenes-PT-200/RC-05.smt2/output.log,error,,9,82
supported_coq/supported/QF_LIA/20220307-SMPT/Eratosthenes-PT-200/RC-11.smt2/output.log,error,,4,107
supported_coq/supported/QF_LIA/20220307-SMPT/Eratosthenes-PT-200/RC-15.smt2/output.log,error,,6,95
supported_coq/supported/QF_LIA/20220307-SMPT/Eratosthenes-PT-200/RC-10.smt2/output.log,error,,5,92
supported_coq/supported/QF_LIA/20220307-SMPT/Eratosthenes-PT-200/RC-14.smt2/output.log,error,,3,90
supported_coq/supported/QF_LIA/20220307-SMPT/Eratosthenes-PT-200/RC-00.smt2/output.log,error,,4,91
supported_coq/supported/QF_LIA/20220307-SMPT/Eratosthenes-PT-200/RC-04.smt2/output.log,error,,7,92
supported_coq/supported/QF_LIA/20220307-SMPT/Eratosthenes-PT-200/RC-12.smt2/output.log,error,,5,89
supported_coq/supported/QF_LIA/20220307-SMPT/Eratosthenes-PT-200/RC-02.smt2/output.log,error,,17,87
supported_coq/supported/QF_LIA/20220307-SMPT/Eratosthenes-PT-200/RC-03.smt2/output.log,error,,7,82
supported_coq/supported/QF_LIA/20220307-SMPT/Eratosthenes-PT-200/RC-07.smt2/output.log,error,,5,96
supported_coq/supported/QF_LIA/20220307-SMPT/Eratosthenes-PT-200/RC-13.smt2/output.log,error,,4,98
supported_coq/supported/QF_LIA/20220307-SMPT/HouseConstruction-PT-08000/RF-03.smt2/output.log,error,,5,93
supported_coq/supported/QF_LIA/20220307-SMPT/HouseConstruction-PT-08000/RC-04.smt2/output.log,error,,5,111
supported_coq/supported/QF_LIA/20220307-SMPT/HouseConstruction-PT-08000/RF-14.smt2/output.log,error,,6,93
supported_coq/supported/QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0500/RF-03.smt2/output.log,error,,4,93
supported_coq/supported/QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0500/RF-15.smt2/output.log,error,,6,92
supported_coq/supported/QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0500/RC-08.smt2/output.log,error,,17,91
supported_coq/supported/QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0500/RF-09.smt2/output.log,error,,6,89
supported_coq/supported/QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0500/RC-10.smt2/output.log,error,,14,99
supported_coq/supported/QF_LIA/20220307-SMPT/SharedMemory-PT-000050/RF-03.smt2/output.log,error,,5,89
supported_coq/supported/QF_LIA/20220307-SMPT/SharedMemory-PT-000050/RF-07.smt2/output.log,error,,7,95
supported_coq/supported/QF_LIA/20220307-SMPT/SharedMemory-PT-000050/RF-12.smt2/output.log,error,,6,84
supported_coq/supported/QF_LIA/20220307-SMPT/SharedMemory-PT-000050/RC-13.smt2/output.log,error,,30,118
supported_coq/supported/QF_LIA/20220307-SMPT/SharedMemory-PT-000050/RF-02.smt2/output.log,error,,15,107
supported_coq/supported/QF_LIA/20220307-SMPT/SharedMemory-PT-000050/RC-03.smt2/output.log,error,,23,92
supported_coq/supported/QF_LIA/20220307-SMPT/SharedMemory-PT-000050/RC-07.smt2/output.log,error,,6,92
supported_coq/supported/QF_LIA/20220307-SMPT/SharedMemory-PT-000050/RF-08.smt2/output.log,error,,3,89
supported_coq/supported/QF_LIA/20220307-SMPT/SharedMemory-PT-000050/RC-09.smt2/output.log,error,,54,125
supported_coq/supported/QF_LIA/20220307-SMPT/SharedMemory-PT-000050/RF-10.smt2/output.log,error,,4,95
supported_coq/supported/QF_LIA/20220307-SMPT/SharedMemory-PT-000050/RC-00.smt2/output.log,error,,4,94
supported_coq/supported/QF_LIA/20220307-SMPT/SharedMemory-PT-000050/RC-04.smt2/output.log,error,,916,7104
supported_coq/supported/QF_LIA/20220307-SMPT/SharedMemory-PT-000050/RC-08.smt2/output.log,error,,4,99
supported_coq/supported/QF_LIA/20220307-SMPT/SharedMemory-PT-000050/RC-10.smt2/output.log,error,,5,86
supported_coq/supported/QF_LIA/20220307-SMPT/SharedMemory-PT-000050/RC-14.smt2/output.log,error,,4,93
supported_coq/supported/QF_LIA/20220307-SMPT/SwimmingPool-PT-06/RC-15.smt2/output.log,error,,4,130
supported_coq/supported/QF_LIA/20220307-SMPT/SwimmingPool-PT-06/RF-14.smt2/output.log,error,,6,89
supported_coq/supported/QF_LIA/20220307-SMPT/SwimmingPool-PT-06/RF-01.smt2/output.log,error,,4,82
supported_coq/supported/QF_LIA/20220307-SMPT/SwimmingPool-PT-06/RF-05.smt2/output.log,error,,4,94
supported_coq/supported/QF_LIA/20220307-SMPT/SwimmingPool-PT-06/RC-10.smt2/output.log,error,,11,96
supported_coq/supported/QF_LIA/20220307-SMPT/SwimmingPool-PT-06/RF-07.smt2/output.log,error,,5,136
supported_coq/supported/QF_LIA/20220307-SMPT/SwimmingPool-PT-06/RF-13.smt2/output.log,error,,5,89
supported_coq/supported/QF_LIA/20220307-SMPT/MAPK-PT-02560/RF-01.smt2/output.log,error,,3,87
supported_coq/supported/QF_LIA/20220307-SMPT/MAPK-PT-02560/RC-05.smt2/output.log,error,,3,86
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RC-14.smt2/output.log,error,,6,92
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RF-09.smt2/output.log,error,,9,90
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RC-08.smt2/output.log,error,,11,86
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RF-11.smt2/output.log,error,,4,104
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RC-10.smt2/output.log,error,,5,91
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RC-04.smt2/output.log,error,,4,88
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RF-05.smt2/output.log,error,,8,141
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RF-01.smt2/output.log,error,,5,81
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RC-00.smt2/output.log,error,,4,86
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RF-00.smt2/output.log,error,,3,90
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RC-15.smt2/output.log,error,,8,97
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RF-08.smt2/output.log,error,,6,100
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RC-09.smt2/output.log,error,,43,93
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RF-10.smt2/output.log,error,,4,86
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RC-11.smt2/output.log,error,,4,87
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RC-07.smt2/output.log,error,,3,83
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RF-06.smt2/output.log,error,,4,89
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RC-03.smt2/output.log,error,,11,92
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RF-12.smt2/output.log,error,,3,87
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RC-13.smt2/output.log,error,,5,85
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RF-13.smt2/output.log,error,,4,85
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RC-12.smt2/output.log,error,,3,90
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RC-06.smt2/output.log,error,,4,108
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RF-07.smt2/output.log,error,,3,87
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RF-03.smt2/output.log,error,,3034,7082
supported_coq/supported/QF_LIA/20220307-SMPT/Referendum-PT-010/RC-02.smt2/output.log,error,,5,97
supported_coq/supported/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N350/RF-05.smt2/output.log,error,,9,83
supported_coq/supported/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N350/RC-01.smt2/output.log,error,,4,87
supported_coq/supported/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N350/RF-00.smt2/output.log,error,,4,91
supported_coq/supported/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N350/RF-08.smt2/output.log,error,,3,88
supported_coq/supported/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N350/RF-10.smt2/output.log,error,,12,88
supported_coq/supported/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N350/RC-03.smt2/output.log,error,,11,85
supported_coq/supported/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N350/RC-02.smt2/output.log,error,,3,88
supported_coq/supported/QF_LIA/20220307-SMPT/RobotManipulation-PT-01000/RF-07.smt2/output.log,error,,6,97
supported_coq/supported/QF_LIA/20220307-SMPT/RobotManipulation-PT-01000/RF-03.smt2/output.log,error,,251,123
supported_coq/supported/QF_LIA/20220307-SMPT/RobotManipulation-PT-01000/RC-09.smt2/output.log,error,,14,88
supported_coq/supported/QF_LIA/20220307-SMPT/RobotManipulation-PT-01000/RC-01.smt2/output.log,error,,3,88
supported_coq/supported/QF_LIA/20220307-SMPT/RobotManipulation-PT-01000/RF-05.smt2/output.log,error,,11,113
supported_coq/supported/QF_LIA/20220307-SMPT/RobotManipulation-PT-01000/RF-01.smt2/output.log,error,,303,6140
supported_coq/supported/QF_LIA/20220307-SMPT/RobotManipulation-PT-01000/RC-08.smt2/output.log,error,,8,93
supported_coq/supported/QF_LIA/20220307-SMPT/RobotManipulation-PT-01000/RF-11.smt2/output.log,error,,89,115
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC2048/RC-06.smt2/output.log,error,,3,85
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC2048/RC-12.smt2/output.log,error,,7,97
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC2048/RF-12.smt2/output.log,error,,3,81
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC2048/RC-13.smt2/output.log,error,,85,92
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC2048/RC-09.smt2/output.log,error,,3,99
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC2048/RC-11.smt2/output.log,error,,6,87
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC2048/RC-05.smt2/output.log,error,,5,88
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC2048/RC-01.smt2/output.log,error,,13,87
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC2048/RC-04.smt2/output.log,error,,14,93
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC2048/RF-05.smt2/output.log,error,,3,91
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC2048/RC-14.smt2/output.log,error,,4,107
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC2048/RC-08.smt2/output.log,error,,13,95
supported_coq/supported/QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC2048/RF-11.smt2/output.log,error,,16,88
supported_coq/supported/QF_LIA/wisa/wisa2.smt2/output.log,unknown,,803,
supported_coq/supported/QF_LIA/wisa/wisa5.smt2/output.log,unknown,,,
supported_coq/supported/QF_LIA/slacks/25-31.slack.smt2/output.log,error,,183,90
supported_coq/supported/QF_LIA/slacks/25-22.slack.smt2/output.log,error,,783,92
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1228.smt2/output.log,unknown,,31,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1219.smt2/output.log,unknown,,17,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-2139.smt2/output.log,error,,95,140
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-2121.smt2/output.log,error,,20,159
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1234.smt2/output.log,unknown,,960,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1238.smt2/output.log,unknown,,18,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1242.smt2/output.log,unknown,,27,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1209.smt2/output.log,unknown,,34,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1224.smt2/output.log,unknown,,17,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1239.smt2/output.log,unknown,,25,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1243.smt2/output.log,unknown,,24,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-2134.smt2/output.log,error,,14,136
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-2130.smt2/output.log,error,,22,143
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1214.smt2/output.log,unknown,,19,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1229.smt2/output.log,unknown,,21,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1218.smt2/output.log,unknown,,20,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-2124.smt2/output.log,error,,13,133
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-2138.smt2/output.log,error,,15,128
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-2120.smt2/output.log,error,,17,125
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1141.smt2/output.log,unknown,,21,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1577.smt2/output.log,unknown,,48,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1223.smt2/output.log,unknown,,18,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1212.smt2/output.log,unknown,,19,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-2136.smt2/output.log,error,,14,129
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-2132.smt2/output.log,error,,29,128
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1227.smt2/output.log,unknown,,19,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1233.smt2/output.log,unknown,,20,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-2126.smt2/output.log,error,,26,125
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-2140.smt2/output.log,error,,78,129
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-2122.smt2/output.log,error,,3099,7117
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1237.smt2/output.log,unknown,,32,
supported_coq/supported/QF_LIA/convert/convert-tiff2jpg-query-1831.smt2/output.log,error,,12,88
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1232.smt2/output.log,unknown,,24,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-2127.smt2/output.log,error,,19,121
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-2141.smt2/output.log,error,,335,6174
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1222.smt2/output.log,unknown,,37,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1213.smt2/output.log,unknown,,51,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-1217.smt2/output.log,unknown,,21,
supported_coq/supported/QF_LIA/convert/convert-jpg2gif-query-2133.smt2/output.log,error,,11,126
supported_coq/supported/QF_LIA/rings/ring_2exp8_9vars_2ite_unsat.smt2/output.log,error,,3880,82
supported_coq/supported/QF_LIA/rings/ring_2exp10_4vars_2ite_unsat.smt2/output.log,error,,292,112
supported_coq/supported/QF_LIA/rings/ring_2exp14_8vars_0ite_unsat.smt2/output.log,error,,21,113
supported_coq/supported/QF_LIA/rings/ring_2exp14_6vars_5ite_unsat.smt2/output.log,error,,1513,88
supported_coq/supported/QF_LIA/rings/ring_2exp12_3vars_1ite_unsat.smt2/output.log,error,,47,83
supported_coq/supported/QF_LIA/rings/ring_2exp10_8vars_3ite_unsat.smt2/output.log,error,,1578,90
supported_coq/supported/QF_LIA/rings/ring_2exp8_5vars_3ite_unsat.smt2/output.log,error,,873,108
supported_coq/supported/QF_LIA/rings/ring_2exp14_4vars_1ite_unsat.smt2/output.log,error,,183,91
supported_coq/supported/QF_LIA/rings/ring_2exp6_9vars_4ite_unsat.smt2/output.log,error,,801,87
supported_coq/supported/QF_LIA/rings/ring_2exp6_7vars_1ite_unsat.smt2/output.log,error,,30,89
supported_coq/supported/QF_LIA/rings/ring_2exp16_3vars_2ite_unsat.smt2/output.log,error,,93,100
supported_coq/supported/QF_LIA/rings/ring_2exp16_8vars_3ite_unsat.smt2/output.log,error,,419,92
supported_coq/supported/QF_LIA/rings/ring_2exp12_4vars_1ite_unsat.smt2/output.log,error,,117,83
supported_coq/supported/QF_LIA/rings/ring_2exp10_3vars_2ite_unsat.smt2/output.log,error,,21,92
supported_coq/supported/QF_LIA/rings/ring_2exp12_6vars_5ite_unsat.smt2/output.log,error,,165,106
supported_coq/supported/QF_LIA/rings/ring_2exp16_4vars_2ite_unsat.smt2/output.log,error,,130,84
supported_coq/supported/QF_LIA/rings/ring_2exp12_8vars_0ite_unsat.smt2/output.log,error,,8,105
supported_coq/supported/QF_LIA/rings/ring_2exp4_9vars_7ite_unsat.smt2/output.log,unknown,,,
supported_coq/supported/QF_LIA/rings/ring_2exp14_3vars_1ite_unsat.smt2/output.log,error,,47,99
supported_coq/supported/QF_LIA/rings/ring_2exp4_7vars_2ite_unsat.smt2/output.log,error,,3177,7041
supported_coq/supported/QF_LIA/rings/ring_2exp10_6vars_3ite_unsat.smt2/output.log,error,,56,97
supported_coq/supported/QF_LIA/rings/ring_2exp10_8vars_6ite_unsat.smt2/output.log,error,,1294,83
supported_coq/supported/QF_LIA/rings/ring_2exp6_9vars_1ite_unsat.smt2/output.log,error,,976,84
supported_coq/supported/QF_LIA/rings/ring_2exp6_7vars_4ite_unsat.smt2/output.log,error,,1336,90
supported_coq/supported/QF_LIA/rings/ring_2exp8_9vars_7ite_unsat.smt2/output.log,error,,283,93
supported_coq/supported/QF_LIA/rings/ring_2exp14_8vars_5ite_unsat.smt2/output.log,error,,1408,85
supported_coq/supported/QF_LIA/rings/ring_2exp14_6vars_0ite_unsat.smt2/output.log,error,,5,93
supported_coq/supported/QF_LIA/rings/ring_2exp8_7vars_2ite_unsat.smt2/output.log,error,,5101,90
supported_coq/supported/QF_LIA/rings/ring_2exp6_5vars_0ite_unsat.smt2/output.log,error,,4,92
supported_coq/supported/QF_LIA/rings/ring_2exp12_6vars_0ite_unsat.smt2/output.log,error,,5,97
supported_coq/supported/QF_LIA/rings/ring_2exp12_8vars_5ite_unsat.smt2/output.log,error,,923,90
supported_coq/supported/QF_LIA/rings/ring_2exp4_9vars_2ite_unsat.smt2/output.log,error,,909,106
supported_coq/supported/QF_LIA/rings/ring_2exp16_8vars_6ite_unsat.smt2/output.log,error,,637,90
supported_coq/supported/QF_LIA/rings/ring_2exp16_6vars_3ite_unsat.smt2/output.log,error,,292,84
supported_coq/supported/QF_LIA/rings/ring_2exp4_5vars_3ite_unsat.smt2/output.log,error,,3403,85
supported_coq/supported/QF_LIA/rings/ring_2exp4_6vars_4ite_unsat.smt2/output.log,error,,335,83
supported_coq/supported/QF_LIA/rings/ring_2exp4_8vars_1ite_unsat.smt2/output.log,error,,2691,84
supported_coq/supported/QF_LIA/rings/ring_2exp16_5vars_4ite_unsat.smt2/output.log,error,,294,96
