benchmark,result,holes,solve,load,reconstruct,kernel
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_00315_012049__18877366.smt_in.stdout,unsat,,76,63,82,171
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_03795_149857__29462462.smt_in.stdout,unsat,,370,65,144,209
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_03533_138692__28856630.smt_in.stdout,unsat,,164,67,108,240
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_03316_130373__28372884.smt_in.stdout,unsat,,72,63,73,132
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_03468_135866__28767004.smt_in.stdout,unsat,,91,66,77,139
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_02553_097154__23691290.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_02807_108662__25766622.smt_in.stdout,unsat,,82,67,63,143
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_02260_085375__21417302.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_03643_143242__29054536.smt_in.stdout,unsat,,1605,65,101,370
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_02736_105357__25397600.smt_in.stdout,unsat,,76,63,71,153
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_04343_178572__33085056.smt_in.stdout,unsat,,212,67,119,175
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_03865_153964__29876560.smt_in.stdout,unsat,,241,67,104,151
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_03425_133868__28553890.smt_in.stdout,unsat,,1463,64,113,281
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_00962_035910__19526354.smt_in.stdout,unsat,,81,62,87,140
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_00233_008956__18763902.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_00550_020215__19149982.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_01601_060904__20162756.smt_in.stdout,unsat,,2304,72,464,1393
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_03949_159462__30410562.smt_in.stdout,unsat,,102,64,102,132
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_02413_091890__22424880.smt_in.stdout,unsat,,109,65,58,138
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_04291_176273__32677460.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_03133_123002__27660714.smt_in.stdout,unsat,,65,67,59,140
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_00472_017281__19056064.smt_in.stdout,unsat,,1029,66,146,291
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_00399_014844__18964890.smt_in.stdout,unsat,,173,67,84,205
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_03257_127643__28004402.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_02616_099989__24475148.smt_in.stdout,unsat,,60,67,53,113
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_02955_113784__26858522.smt_in.stdout,unsat,,28,221,49,99
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_00775_027550__19345054.smt_in.stdout,unsat,,107,219,109,226
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_01449_054396__19950452.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_02877_110682__26078460.smt_in.stdout,unsat,,108,66,86,135
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_02135_079832__20794474.smt_in.stdout,unsat,,493,219,100,285
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_02033_076172__20602280.smt_in.stdout,unsat,,146,63,195,583
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_02683_102654__24807962.smt_in.stdout,unsat,,1187,76,229,550
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_01963_073525__20469876.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_04030_163181__30986102.smt_in.stdout,unsat,,184,68,92,218
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_04390_181105__33786258.smt_in.stdout,unsat,,68,66,121,144
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_03708_145660__29262574.smt_in.stdout,unsat,,212,68,101,228
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_01511_057182__20057036.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_01300_048777__19877826.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_01034_038710__19618480.smt_in.stdout,unsat,,221,74,142,216
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_00654_023415__19248278.smt_in.stdout,unsat,,186,68,88,164
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_02329_088340__21962378.smt_in.stdout,unsat,,42,66,65,105
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_01225_045868__19803546.smt_in.stdout,unsat,,272,73,74,134
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_04094_166512__31180794.smt_in.stdout,unsat,,14523,68,163,247
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_01121_041589__19715916.smt_in.stdout,unsat,,228,68,91,130
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_04159_170259__31836648.smt_in.stdout,unsat,,66,65,61,110
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_00859_031351__19435368.smt_in.stdout,unsat,,251,67,94,164
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/MonoidalCategory/0000_MonoidalCategory/prob_01655_063239__20260148.smt_in.stdout,unsat,,212,63,104,139
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0015_Voting_Opt/prob_00143_004864__12770380.smt_in.stdout,unsat,,473,343,123,254
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0015_Voting_Opt/prob_00190_006654__12889798.smt_in.stdout,unsat,,11054,78,83,212
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0015_Voting_Opt/prob_00105_003567__12645912.smt_in.stdout,unsat,,71,74,80,143
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0000_Consensus_Misc/prob_00106_003448__6161680.smt_in.stdout,unsat,,5537,65,104,208
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0000_Consensus_Misc/prob_00252_008650__6811890.smt_in.stdout,unsat,,168,229,119,211
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0000_Consensus_Misc/prob_00056_001662__5908780.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0000_Consensus_Misc/prob_00081_002395__6035338.smt_in.stdout,unsat,,78,219,79,153
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0000_Consensus_Misc/prob_00221_007422__6570984.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0000_Consensus_Misc/prob_00177_005930__6460944.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0000_Consensus_Misc/prob_00144_004832__6314810.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0013_Observing_Quorums_Opt/prob_00125_004689__12138076.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0013_Observing_Quorums_Opt/prob_00101_003601__12013406.smt_in.stdout,unsat,,73,215,79,150
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0013_Observing_Quorums_Opt/prob_00069_002011__11894432.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0031_OneThirdRule_Proofs/prob_00021_000520__15977822.smt_in.stdout,unsat,,34,217,26,51
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0031_OneThirdRule_Proofs/prob_00239_007977__16597916.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0031_OneThirdRule_Proofs/prob_00260_009151__16716986.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0031_OneThirdRule_Proofs/prob_00219_007027__16438340.smt_in.stdout,unsat,,88,64,113,202
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0031_OneThirdRule_Proofs/prob_00067_001740__16136304.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0031_OneThirdRule_Proofs/prob_00146_004184__16228336.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0031_OneThirdRule_Proofs/prob_00044_001069__16047542.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0031_OneThirdRule_Proofs/prob_00168_004962__16338486.smt_in.stdout,unsat,,78,74,62,131
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0014_Two_Step_Observing/prob_00145_004889__12431020.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0014_Two_Step_Observing/prob_00103_003236__12258608.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0014_Two_Step_Observing/prob_00209_007458__12555736.smt_in.stdout,unsat,,58,223,58,144
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0007_Voting/prob_00274_009383__9858324.smt_in.stdout,unsat,,281,75,102,212
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0007_Voting/prob_00227_007571__9736022.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0007_Voting/prob_00188_006299__9609190.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0007_Voting/prob_00409_014770__10271362.smt_in.stdout,unsat,,59,74,65,153
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0007_Voting/prob_00342_012099__10075362.smt_in.stdout,unsat,,111,77,88,193
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0007_Voting/prob_00128_004438__9342560.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0007_Voting/prob_00149_005261__9442918.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0007_Voting/prob_00382_013643__10173966.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0007_Voting/prob_00313_010768__9967718.smt_in.stdout,unsat,,137,211,91,159
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0022_HO_Transition_System/prob_00080_002603__13000920.smt_in.stdout,error,,33,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0010_MRU_Vote_Opt/prob_00124_004244__10797486.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0010_MRU_Vote_Opt/prob_00170_005966__10979666.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0010_MRU_Vote_Opt/prob_00083_002686__10685718.smt_in.stdout,unsat,,235,75,101,201
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0012_Observing_Quorums/prob_00193_007118__11790034.smt_in.stdout,unsat,,75,216,67,162
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0012_Observing_Quorums/prob_00163_005986__11702160.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0012_Observing_Quorums/prob_00091_003131__11595574.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0002_Two_Steps/prob_00019_000440__7016794.smt_in.stdout,unsat,,138,65,70,131
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0009_MRU_Vote/prob_00046_001615__10575370.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0005_Infra/prob_00069_002265__7160564.smt_in.stdout,unsat,,123,62,99,160
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0004_Quorums/prob_00051_001282__7093356.smt_in.stdout,unsat,,34,66,41,52
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0024_OneThirdRule_Defs/prob_00061_001832__13112270.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0024_OneThirdRule_Defs/prob_00090_002724__13258790.smt_in.stdout,unsat,,85,67,63,134
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0036_BenOr_Proofs/prob_00198_006698__17833788.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0036_BenOr_Proofs/prob_00162_005285__17724134.smt_in.stdout,unsat,,93,66,78,132
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0036_BenOr_Proofs/prob_00297_010625__18060368.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0036_BenOr_Proofs/prob_00105_003266__17632600.smt_in.stdout,unsat,,99,66,63,173
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0036_BenOr_Proofs/prob_00258_009000__17947964.smt_in.stdout,unsat,,139,66,73,168
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0011_Three_Step_MRU/prob_00239_009369__11396942.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0011_Three_Step_MRU/prob_00167_005956__11196008.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0011_Three_Step_MRU/prob_00201_007473__11301842.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0011_Three_Step_MRU/prob_00127_004335__11107152.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0030_New_Algorithm_Proofs/prob_00270_010398__15571448.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0030_New_Algorithm_Proofs/prob_00305_011900__15689016.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0030_New_Algorithm_Proofs/prob_00219_008409__15405850.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0030_New_Algorithm_Proofs/prob_00395_015886__15885354.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0030_New_Algorithm_Proofs/prob_00182_006980__15247470.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0030_New_Algorithm_Proofs/prob_00371_014768__15789134.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0030_New_Algorithm_Proofs/prob_00124_004935__15126772.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0030_New_Algorithm_Proofs/prob_00076_002928__14989976.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0006_Refinement/prob_00130_003770__7693066.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0006_Refinement/prob_00073_002117__7491410.smt_in.stdout,unsat,,132,69,86,151
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0006_Refinement/prob_00689_021179__8828530.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0006_Refinement/prob_00498_014569__8512378.smt_in.stdout,unsat,,260,74,88,149
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0006_Refinement/prob_00795_024676__9070872.smt_in.stdout,unsat,,115,64,96,176
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0006_Refinement/prob_00050_001357__7283918.smt_in.stdout,unsat,,131,65,146,213
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0006_Refinement/prob_00548_016270__8615000.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0006_Refinement/prob_00739_022852__8953838.smt_in.stdout,unsat,,177,67,77,181
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0006_Refinement/prob_00465_013510__8408274.smt_in.stdout,unsat,,151,227,89,157
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0006_Refinement/prob_00256_007600__8014466.smt_in.stdout,unsat,,121,65,79,172
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0006_Refinement/prob_00848_026271__9214866.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0006_Refinement/prob_00363_010408__8285050.smt_in.stdout,unsat,,79,338,57,138
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0006_Refinement/prob_00196_005805__7880392.smt_in.stdout,unsat,,118,65,78,163
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0006_Refinement/prob_00644_019694__8722508.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0006_Refinement/prob_00319_009340__8148774.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0008_Same_Vote/prob_00158_005693__10467986.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0008_Same_Vote/prob_00096_003261__10366636.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0029_CT_Proofs/prob_00072_002543__14102106.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0029_CT_Proofs/prob_00115_004291__14251514.smt_in.stdout,unsat,,124,75,78,134
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0029_CT_Proofs/prob_00352_014441__14868256.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0029_CT_Proofs/prob_00246_010076__14652748.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0029_CT_Proofs/prob_00314_012797__14787022.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0029_CT_Proofs/prob_00151_006039__14352932.smt_in.stdout,unsat,,80,323,83,158
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0029_CT_Proofs/prob_00209_008325__14489382.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0001_Three_Steps/prob_00018_000426__6937626.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0032_Paxos_Proofs/prob_00207_008400__17183034.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0032_Paxos_Proofs/prob_00149_006018__17074422.smt_in.stdout,unsat,,71,76,75,148
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0032_Paxos_Proofs/prob_00244_010160__17342226.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0032_Paxos_Proofs/prob_00076_002702__16826170.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0032_Paxos_Proofs/prob_00313_012967__17479128.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0032_Paxos_Proofs/prob_00353_014632__17560634.smt_in.stdout,unsat,,64,354,69,119
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0032_Paxos_Proofs/prob_00112_004393__16966950.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0028_Ate_Proofs/prob_00202_006636__13808970.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Consensus_Refined/0028_Ate_Proofs/prob_00152_004889__13675554.smt_in.stdout,,,,,,
