benchmark,result,holes,solve,check
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_22_25_843_1089837.smt_in.smt2.stdout,,,,
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_22_42_053_1103790.smt_in.smt2.stdout,unsat,,83,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_22_11_824_1076413.smt_in.smt2.stdout,unsat,,84,43
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_25_20_353_1243955.smt_in.smt2.stdout,unsat,,341,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_25_42_158_1265749.smt_in.smt2.stdout,unsat,,69,36
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_22_08_273_1072990.smt_in.smt2.stdout,unsat,,58,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_24_17_239_1192134.smt_in.smt2.stdout,unsat,,43,34
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_22_27_599_1091446.smt_in.smt2.stdout,,,,
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_25_15_014_1239247.smt_in.smt2.stdout,unsat,,79,35
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_24_07_882_1184713.smt_in.smt2.stdout,unsat,,53,37
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_24_52_346_1220455.smt_in.smt2.stdout,unsat,,52,37
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_24_03_341_1180415.smt_in.smt2.stdout,unsat,,44,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_25_25_720_1248637.smt_in.smt2.stdout,unsat,,163,38
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_23_54_435_1172788.smt_in.smt2.stdout,unsat,,204,51
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_25_27_042_1250005.smt_in.smt2.stdout,unsat,,63,35
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_51_55_400_1080619.smt_in.smt2.stdout,unsat,,62,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_52_45_613_1132283.smt_in.smt2.stdout,unsat,,515,63
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_52_25_893_1112878.smt_in.smt2.stdout,unsat,,58,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_52_22_922_1109280.smt_in.smt2.stdout,unsat,,55,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_51_07_904_1043217.smt_in.smt2.stdout,unsat,,177,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_51_10_339_1045598.smt_in.smt2.stdout,unsat,,69,36
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_53_52_641_1189730.smt_in.smt2.stdout,unsat,,44,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_53_23_728_1164599.smt_in.smt2.stdout,unsat,,73,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_52_31_982_1119198.smt_in.smt2.stdout,unsat,,56,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_51_19_118_1052360.smt_in.smt2.stdout,unsat,,366,42
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_52_24_444_1111007.smt_in.smt2.stdout,unsat,,62,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_53_50_180_1187437.smt_in.smt2.stdout,unsat,,7955,375
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_50_40_638_1024664.smt_in.smt2.stdout,unsat,,32,36
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_51_40_158_1068539.smt_in.smt2.stdout,unsat,,57,41
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_52_43_811_1130425.smt_in.smt2.stdout,unsat,,153,42
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_51_58_511_1082828.smt_in.smt2.stdout,unsat,,172743,45
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_50_57_372_1036275.smt_in.smt2.stdout,unsat,,67,35
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_51_09_063_1044477.smt_in.smt2.stdout,unsat,,71,36
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_53_54_239_1191640.smt_in.smt2.stdout,unsat,,77,41
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_52_49_010_1135216.smt_in.smt2.stdout,unsat,,65,36
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_50_34_279_1020239.smt_in.smt2.stdout,unsat,,57,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_51_44_982_1071529.smt_in.smt2.stdout,unsat,,2631,47
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_50_56_000_1035137.smt_in.smt2.stdout,unsat,,68,37
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_53_47_533_1185425.smt_in.smt2.stdout,unsat,,47,37
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_52_29_108_1116504.smt_in.smt2.stdout,unsat,,98,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_52_17_556_1103743.smt_in.smt2.stdout,unsat,,127,38
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_52_01_249_1086744.smt_in.smt2.stdout,unsat,,101,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_52_09_259_1096601.smt_in.smt2.stdout,unsat,,43,36
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_50_54_775_1033877.smt_in.smt2.stdout,unsat,,83,36
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_52_27_489_1114605.smt_in.smt2.stdout,unsat,,59,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/bird_tree/x2015_09_10_16_54_39_034_1019201.smt_in.smt2.stdout,unsat,,488,41
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/bird_tree/x2015_09_10_16_54_54_804_1037844.smt_in.smt2.stdout,,,,
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/bird_tree/x2015_09_10_16_54_47_187_1030133.smt_in.smt2.stdout,unsat,,82,36
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/bird_tree/x2015_09_10_16_54_53_474_1036287.smt_in.smt2.stdout,unsat,,7092,808
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/bird_tree/x2015_09_10_16_54_42_821_1024603.smt_in.smt2.stdout,unsat,,71,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/bird_tree/x2015_09_10_16_54_40_291_1021000.smt_in.smt2.stdout,unsat,,51,37
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/bird_tree/x2015_09_10_16_54_37_804_1017588.smt_in.smt2.stdout,unsat,,56,38
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/bird_tree/x2015_09_10_16_54_35_132_1014381.smt_in.smt2.stdout,unsat,,55,38
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/bird_tree/x2015_09_10_16_55_00_922_1043783.smt_in.smt2.stdout,unsat,,1219,45
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/bird_tree/x2015_09_10_16_54_27_614_1007348.smt_in.smt2.stdout,,,,
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_50_38_757_1068919.smt_in.smt2.stdout,unsat,,241,41
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_50_46_835_1079005.smt_in.smt2.stdout,unsat,,465,45
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_51_02_510_1099298.smt_in.smt2.stdout,unsat,,194,40
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_50_29_740_1057858.smt_in.smt2.stdout,unsat,,85,40
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_50_28_451_1056203.smt_in.smt2.stdout,unsat,,93,40
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_49_40_174_993214.smt_in.smt2.stdout,unsat,,84,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_50_34_899_1064156.smt_in.smt2.stdout,,,,
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_49_58_624_1017061.smt_in.smt2.stdout,unsat,,5425,1037
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_50_51_123_1085536.smt_in.smt2.stdout,unsat,,76921,41
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_50_33_618_1062619.smt_in.smt2.stdout,,,,
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_51_01_166_1097540.smt_in.smt2.stdout,unsat,,91,42
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_50_40_047_1070679.smt_in.smt2.stdout,unsat,,54,38
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_22_871_1041060.smt_in.smt2.stdout,unsat,,309,47
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_45_58_436_994303.smt_in.smt2.stdout,unsat,,37,37
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_21_490_1038737.smt_in.smt2.stdout,unsat,,160,49
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_15_642_1029681.smt_in.smt2.stdout,unsat,,129,45
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_07_287_1016331.smt_in.smt2.stdout,unsat,,129,46
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_45_59_076_995864.smt_in.smt2.stdout,unsat,,57,38
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_18_557_1034243.smt_in.smt2.stdout,unsat,,125,47
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_31_107_1053871.smt_in.smt2.stdout,unsat,,132,41
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_09_637_1020720.smt_in.smt2.stdout,unsat,,96,45
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_08_426_1018495.smt_in.smt2.stdout,unsat,,92,46
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_13_720_1027456.smt_in.smt2.stdout,unsat,,134,44
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_20_082_1036466.smt_in.smt2.stdout,unsat,,58,44
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_17_136_1031909.smt_in.smt2.stdout,unsat,,143,47
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_11_013_1022972.smt_in.smt2.stdout,unsat,,129,46
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_12_422_1025197.smt_in.smt2.stdout,unsat,,106,46
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_26_992_1047954.smt_in.smt2.stdout,unsat,,103,40
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/koenig/x2015_09_10_16_44_58_964_1000017.smt_in.smt2.stdout,unsat,,58,37
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/koenig/x2015_09_10_16_45_01_616_1004396.smt_in.smt2.stdout,unsat,,69,43
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/koenig/x2015_09_10_16_44_55_609_993685.smt_in.smt2.stdout,unsat,,83,43
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/koenig/x2015_09_10_16_44_59_827_1001521.smt_in.smt2.stdout,unsat,,954,41
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/koenig/x2015_09_10_16_44_52_358_987358.smt_in.smt2.stdout,unsat,,72,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/koenig/x2015_09_10_16_44_58_114_998500.smt_in.smt2.stdout,unsat,,75,40
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/koenig/x2015_09_10_16_44_54_046_990517.smt_in.smt2.stdout,unsat,,93,43
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/koenig/x2015_09_10_16_44_54_854_992098.smt_in.smt2.stdout,unsat,,72,43
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/koenig/x2015_09_10_16_45_02_536_1005949.smt_in.smt2.stdout,unsat,,46,40
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_47_17_962_1024580.smt_in.smt2.stdout,unsat,,288,38
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_47_28_619_1034417.smt_in.smt2.stdout,unsat,,68,36
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_47_59_819_1065637.smt_in.smt2.stdout,unsat,,179,42
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_47_16_750_1023448.smt_in.smt2.stdout,unsat,,79,38
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_05_525_1072875.smt_in.smt2.stdout,unsat,,73,38
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_49_17_346_1155918.smt_in.smt2.stdout,unsat,,45,36
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_47_07_424_1013016.smt_in.smt2.stdout,unsat,,75,38
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_07_781_1075785.smt_in.smt2.stdout,unsat,,83,38
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_49_28_232_1169060.smt_in.smt2.stdout,unsat,,86,40
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_47_36_735_1042956.smt_in.smt2.stdout,unsat,,104,37
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_11_099_1079309.smt_in.smt2.stdout,unsat,,52,34
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_54_333_1128974.smt_in.smt2.stdout,unsat,,86,60
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_00_940_1067211.smt_in.smt2.stdout,unsat,,6986,43
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_49_14_041_1152954.smt_in.smt2.stdout,unsat,,48,36
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_46_45_961_984148.smt_in.smt2.stdout,unsat,,96,40
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_32_591_1102516.smt_in.smt2.stdout,,,,
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_36_456_1107726.smt_in.smt2.stdout,,,,
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_47_12_241_1017778.smt_in.smt2.stdout,unsat,,52,35
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_46_982_1120899.smt_in.smt2.stdout,unsat,,77,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_39_492_1111684.smt_in.smt2.stdout,unsat,,80,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_03_292_1070075.smt_in.smt2.stdout,unsat,,3017,41
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_47_33_228_1039374.smt_in.smt2.stdout,unsat,,66,37
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_04_372_1071474.smt_in.smt2.stdout,unsat,,88,38
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_40_448_1113085.smt_in.smt2.stdout,unsat,,77,40
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_06_607_1074262.smt_in.smt2.stdout,unsat,,77,36
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_28_357_1097305.smt_in.smt2.stdout,unsat,,4864,836
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_52_240_1126440.smt_in.smt2.stdout,unsat,,73,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_49_24_417_1164348.smt_in.smt2.stdout,,,,
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_49_18_346_1157033.smt_in.smt2.stdout,unsat,,89,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_49_31_008_1172256.smt_in.smt2.stdout,unsat,,75,39
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_37_541_1108827.smt_in.smt2.stdout,unsat,,78,40
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_49_23_175_1162813.smt_in.smt2.stdout,,,,
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_47_52_499_1057641.smt_in.smt2.stdout,unsat,,96,37
/home/user/artifact/output/all/cvc5+ethos/SMT-LIB/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_51_190_1125087.smt_in.smt2.stdout,unsat,,56,40
